night,file,JD,DATE-OBS,OBJECT,BL-Lac_xpix,BL-Lac_ypix,BL-Lac_flux,BL-Lac_sky_std,BL-Lac_instmag,ref-A_xpix,ref-A_ypix,ref-A_flux,ref-A_sky_std,ref-A_instmag,ref-B_xpix,ref-B_ypix,ref-B_flux,ref-B_sky_std,ref-B_instmag,ref-C_xpix,ref-C_ypix,ref-C_flux,ref-C_sky_std,ref-C_instmag,zero_point,target_Rmag,target_minus_ref_ensemble
20200824,BL-Lacertae-20200824@165403-R_Astrodon_2018_calib.fts,2459086.204201389,2020-08-24T16:54:03,BL-Lacertae,1030.1911052028677,998.9621917178476,1060568.5612423266,28.1913621594014,-15.063846872623568,1040.1743151525532,1148.6920183879345,250939.7560530299,22.987882305946826,-13.498923678661967,1025.6005646864953,969.5804724471393,1105654.4271096652,26.830183677003557,-15.10904852300312,1068.3923976837918,1044.3279999846807,242102.7150086966,23.28909504143362,-13.459999149427171,27.228923678661968,12.1650768060384,-1.041189755592816
20200824,BL-Lacertae-20200824@170046-R_Astrodon_2018_calib.fts,2459086.208865741,2020-08-24T17:00:46,BL-Lacertae,1031.5152028346963,997.7041392199022,1033545.3614665926,29.115414045857182,-15.035823855534325,1041.497088085331,1147.4184622487269,250419.66560664886,23.454501959572614,-13.4966710782099,1026.9248496390449,968.3254340369692,1066728.1721210445,28.13286281784804,-15.070134412225677,1069.7170646945428,1043.0656262228586,240034.8543245408,23.9468342250731,-13.450685770339186,27.2266710782099,12.190847222675576,-1.0299934352760705
20200824,BL-Lacertae-20200824@170715-R_Astrodon_2018_calib.fts,2459086.2133796294,2020-08-24T17:07:16,BL-Lacertae,1032.6055610623068,996.6241714125839,990631.4646329636,27.152857202168846,-14.989780295032345,1042.5915575687015,1146.3366711476644,233198.41474869146,23.111903172532152,-13.419313984554538,1028.0142340874697,967.245885072674,1046746.2162974433,28.11896786698702,-15.049603499274514,1070.8109011234003,1041.9842889118918,224724.00774079098,23.827303128308323,-13.379123678737963,27.14931398455454,12.159533689522194,-1.04043324084334
20200824,BL-Lacertae-20200824@171359-R_Astrodon_2018_calib.fts,2459086.2180439816,2020-08-24T17:13:59,BL-Lacertae,1033.7032929815216,996.4270684225571,902146.4188462174,28.305987329611245,-14.888192573722991,1043.6826916479627,1146.141504220344,209139.00016424895,25.192011003136777,-13.301087568614884,1029.113241463095,967.0482849031922,957860.6703800425,26.84524508918638,-14.953255853892152,1071.906891307492,1041.789339939756,200772.54020487465,27.00741021511078,-13.256760784466833,27.031087568614886,12.142894994891895,-1.0511578380650342
20200824,BL-Lacertae-20200824@172028-R_Astrodon_2018_calib.fts,2459086.222546296,2020-08-24T17:20:28,BL-Lacertae,1034.8724291828391,996.1861058961849,844638.3538985255,29.088725338077197,-14.816676995671251,1044.8659692532883,1145.8978787707706,199009.30842417752,25.912531536790745,-13.247183476234195,1030.279791880112,966.8081061122076,892393.3551924597,28.553209112886655,-14.8763908196111,1073.0777829596975,1041.5440791054248,191051.158944395,27.81996720772177,-13.202874191316356,26.977183476234195,12.160506480562944,-1.0411941666173679
20200824,BL-Lacertae-20200824@172710-R_Astrodon_2018_calib.fts,2459086.227199074,2020-08-24T17:27:10,BL-Lacertae,1036.122287560452,996.723204944486,865995.1566354894,32.40166122416613,-14.843788657721301,1046.1224362395092,1146.428226863031,203079.33226199992,25.77658378469295,-13.269164316866311,1031.528325541965,967.3466442538689,916581.282608496,29.240479460132626,-14.905427460815329,1074.3300166590186,1042.077604901155,195186.51978377317,25.89710185319057,-13.226124551440426,26.999164316866313,12.155375659145012,-1.0435498813472783
20200825,BL-Lacertae-20200825@160118-R_Astrodon_2018_calib.fts,2459087.167627315,2020-08-25T16:01:23,BL-Lacertae,989.8511249587808,978.4553876348425,756677.770656846,25.981688434260565,-14.697277439111883,999.8155694087764,1128.1872384595192,245024.5456229769,22.84442445063509,-13.473023981264959,985.2638601480137,949.072912297224,972086.8877294632,25.681319493351516,-14.969262712662854,1028.0521647377934,1023.8265824053442,236245.0918809562,24.597170309062555,-13.433406986433047,27.20302398126496,12.505746542153076,-0.7387128789915955
20200825,BL-Lacertae-20200825@160804-R_Astrodon_2018_calib.fts,2459087.1722685187,2020-08-25T16:08:04,BL-Lacertae,990.725852052886,975.6024717119193,748848.4480007656,27.56138349098455,-14.685984835114203,1000.689237585263,1125.338516087391,241595.92497158793,22.921440890731606,-13.457724011780039,986.1389173329769,946.2191627673355,982547.951552379,26.42761043480331,-14.980884386388183,1028.9249359269977,1020.9750774393187,233296.9278926507,25.52230677497786,-13.41977254985564,27.18772401178004,12.501739176665838,-0.733191185772915
20200825,BL-Lacertae-20200825@161433-R_Astrodon_2018_calib.fts,2459087.1767824073,2020-08-25T16:14:34,BL-Lacertae,992.1513627381671,973.1669155791188,717394.5582432667,26.653132000876198,-14.639395195089191,1002.1154917309143,1122.8920904253841,241502.1392247426,21.06385951070762,-13.457302455207302,987.5645250429616,943.7857686650964,948206.2812849836,26.564693284347495,-14.942257069817533,1030.3474245208517,1018.5358370105961,232600.8466330091,24.363995531945843,-13.416528227909005,27.187302455207302,12.54790726011811,-0.7006992774445777
20200825,BL-Lacertae-20200825@162115-R_Astrodon_2018_calib.fts,2459087.181423611,2020-08-25T16:21:15,BL-Lacertae,993.2112694964932,970.780262616899,740923.591524785,28.266762049307953,-14.674433558105699,1003.1760404667468,1120.514181853334,239276.14777825188,23.173922446881363,-13.447248520409673,988.624095112745,941.3973968415561,1002827.4644863354,26.061490593946047,-15.00306554873482,1031.4103422469977,1016.1518705229335,230286.87016725997,25.617401345510487,-13.405672943298981,27.177248520409673,12.502814962303974,-0.722437887291207
20200825,BL-Lacertae-20200825@162743-R_Astrodon_2018_calib.fts,2459087.185925926,2020-08-25T16:27:44,BL-Lacertae,994.532091865836,968.7086451808412,718523.5497352857,27.306135015730987,-14.6411025169532,1004.4937261799414,1118.4449288495925,236594.8592260232,22.81232844472946,-13.435013259922234,989.9454799328446,939.3252566023367,970711.8088176132,25.44072946570356,-14.967725782242887,1032.7309233600724,1014.0817539777692,225460.02555726227,24.297419450790255,-13.38267387973843,27.165013259922233,12.523910742969033,-0.7126315429853474
20200825,BL-Lacertae-20200825@163412-R_Astrodon_2018_calib.fts,2459087.1904282407,2020-08-25T16:34:13,BL-Lacertae,996.1026462581225,967.0500872387825,682244.5095691299,27.628490902081822,-14.584850123319384,1006.0662955719275,1116.779940676663,221953.49235515718,23.587265109615224,-13.365654957190817,991.5156558629106,937.6679969247579,935481.5402553317,27.105880544524766,-14.927588055099573,1034.3018616392967,1012.4207590975169,213046.47124970445,26.078395861047905,-13.321185863127463,27.095654957190817,12.510804833871433,-0.7133738315134348
20200825,BL-Lacertae-20200825@164051-R_Astrodon_2018_calib.fts,2459087.1950462963,2020-08-25T16:40:52,BL-Lacertae,997.9424593621599,965.8624906578109,660803.2709589073,29.642575167760924,-14.550180460159932,1007.9125724308191,1115.599115433066,218229.73219871527,25.585276624605832,-13.347284799294627,993.3543014403192,936.4791918480362,921137.7839732806,27.808417303215304,-14.910811492277453,1036.1422847737476,1011.2336056860154,212387.69273643798,25.299040911185354,-13.317823367517077,27.077284799294628,12.527104339134695,-0.69154057379688
20200825,BL-Lacertae-20200825@164720-R_Astrodon_2018_calib.fts,2459087.199548611,2020-08-25T16:47:21,BL-Lacertae,999.5994673397317,965.0373432648346,628759.7299330762,29.148813550386848,-14.49621179684405,1009.5695666828317,1114.773066788028,214671.62575567648,26.25440589043024,-13.329436613278743,995.0112523182675,935.6542170374756,884620.2035443995,27.22852017593479,-14.866892134632488,1037.800087833367,1010.4082417077259,205498.76513549432,25.12890740105903,-13.282023041242484,27.05943661327874,12.563224816434692,-0.6700945337928115
20200825,BL-Lacertae-20200825@165401-R_Astrodon_2018_calib.fts,2459087.2041898146,2020-08-25T16:54:02,BL-Lacertae,1001.7022876299991,964.493303084888,617095.2463615827,29.612841894715036,-14.475880502371709,1011.6703816134409,1114.2311316350074,208938.51925133794,26.385479236133182,-13.300046281331612,997.1145587716458,935.1097346721862,877767.7541307445,29.70586056220907,-14.858449056161,1039.9010620712584,1009.865228169353,201901.75327378893,26.535230014644867,-13.262850225712562,27.030046281331614,12.554165778959906,-0.6687653146366515
20200825,BL-Lacertae-20200825@170030-R_Astrodon_2018_calib.fts,2459087.2086921297,2020-08-25T17:00:31,BL-Lacertae,1003.2180771845667,963.8624010891006,609721.7901593194,27.320665377129124,-14.462829290149726,1013.1932700329764,1113.5924071145225,213945.39134477935,24.29762371774741,-13.32575733916616,998.6287695557005,934.4804801006492,859026.3691792404,26.770454042126048,-14.835016238487494,1041.4214854277195,1009.2304531511337,206553.52721392954,26.26043813822278,-13.2875815390279,27.05575733916616,12.592928049016434,-0.6467109179225403
20200825,BL-Lacertae-20200825@170709-R_Astrodon_2018_calib.fts,2459087.2132986113,2020-08-25T17:07:09,BL-Lacertae,1004.5630097607834,963.4839941820013,575284.9220507508,28.7021904035177,-14.399707478797584,1014.5424409186785,1113.2177387981828,195777.09681283173,26.87477073440948,-13.229404710118299,999.9730264588387,934.1014244473113,810706.0937115862,29.788632108457616,-14.772158593562587,1042.7656166047375,1008.8520440840201,187491.09601167575,26.634628378017702,-13.1824516195618,26.9594047101183,12.559697231320715,-0.6717025043833562
20200825,BL-Lacertae-20200825@171337-R_Astrodon_2018_calib.fts,2459087.217800926,2020-08-25T17:13:38,BL-Lacertae,1005.7760573763455,963.8987887740601,645372.6526651522,27.18054638121278,-14.524526396130158,1015.7499158336711,1113.6320467416185,221471.82746703507,23.326785712817568,-13.36329622308205,1001.1871767728023,934.5162172201249,918248.4619443961,24.009609232238585,-14.907400523949207,1043.9768534312964,1009.2679926018138,214150.66434077424,25.428757119974346,-13.326798565020646,27.09329622308205,12.568769826951891,-0.6586946254461896
20200825,BL-Lacertae-20200825@172006-R_Astrodon_2018_calib.fts,2459087.2223032406,2020-08-25T17:20:07,BL-Lacertae,1007.1459267877723,963.8092016979855,666413.3055783644,28.296163572370837,-14.559359148973925,1017.1262413692477,1113.544753485425,225517.08187797022,23.60403645236704,-13.382948608155512,1002.5558727297106,934.426299756823,963353.8800404689,27.469333850889846,-14.959464627254073,1045.3474299165878,1009.177500059287,216339.05221423422,27.11354892495978,-13.337837306807197,27.112948608155513,12.553589459181588,-0.6659423015683306
20200825,BL-Lacertae-20200825@172645-R_Astrodon_2018_calib.fts,2459087.226921296,2020-08-25T17:26:46,BL-Lacertae,1008.5773636081378,964.5659892956024,657050.9460755938,28.039982151319563,-14.543997612414296,1018.5605944562731,1114.3050282234497,218654.90573736493,24.01638995764023,-13.34939806403259,1003.986631919837,935.1824473811928,957399.2915371214,26.36505738628816,-14.952732754434617,1046.7811589158027,1009.9347527215325,209648.21296633044,26.281508243706686,-13.303727912112869,27.07939806403259,12.535400451618292,-0.6753780355542709
20200825,BL-Lacertae-20200825@173314-R_Astrodon_2018_calib.fts,2459087.2314236113,2020-08-25T17:33:15,BL-Lacertae,1009.8857915331045,965.1062116627206,647056.8429010583,28.792049624588394,-14.527356086037654,1019.8671384621204,1114.8292776867029,220727.75296332123,25.117824308812466,-13.359642355344807,1005.2955361604916,935.7257781825265,908566.5840857219,27.815188847998588,-14.89589189994501,1048.087590754157,1010.4704831338366,212238.3341746556,25.26754687222929,-13.317059570696212,27.089642355344807,12.562286269307153,-0.6698248107089775
20200825,BL-Lacertae-20200825@173955-R_Astrodon_2018_calib.fts,2459087.236064815,2020-08-25T17:39:56,BL-Lacertae,1011.6136147440368,965.6225210430007,641016.2703339027,26.667527810436162,-14.517172632402955,1021.6047344274888,1115.3522517161982,217483.19164223535,24.63941209348371,-13.343564244501305,1007.0213688213879,936.2409467489746,924654.3606726931,25.89376625616328,-14.914948555348154,1049.8193485661798,1010.9865801105369,209177.92160264976,25.974648381381098,-13.301289608803728,27.073564244501306,12.55639161209835,-0.6639051628518935
20200825,BL-Lacertae-20200825@174625-R_Astrodon_2018_calib.fts,2459087.2405671296,2020-08-25T17:46:25,BL-Lacertae,1013.0160650593693,966.7091005305923,624234.9469504374,28.508668887858416,-14.488370195999858,1023.0135530235859,1116.4257268207398,220040.98273490084,24.77044527959444,-13.356258939760304,1008.422628289617,937.3302136861405,860162.3552621951,26.184460950013356,-14.8364510796778,1051.2229423770086,1012.0676403328544,212051.93568591413,25.517773520372923,-13.316105603022972,27.086258939760306,12.597888743760448,-0.652098321846168
